site_id,monthname,mean_hgv_pct,mean_adt24,n_site_years,n_records,road_prefix,road_type
9479,Dec,16.866666666666664,18259.666666666668,3,3,7131,Other
948,Jan,24.9,27517.0,1,1,M42/,Motorway
948,Feb,23.9,31206.0,1,1,M42/,Motorway
948,Mar,25.5,31524.0,1,1,M42/,Motorway
948,Apr,22.4,31529.0,1,1,M42/,Motorway
948,May,22.049999999999997,31472.5,2,2,M42/,Motorway
948,Jun,24.25,33045.5,2,2,M42/,Motorway
948,Jul,24.15,33706.5,2,2,M42/,Motorway
948,Aug,22.8,34985.0,2,2,M42/,Motorway
948,Sep,24.25,34145.0,2,2,M42/,Motorway
948,Oct,24.549999999999997,34497.0,2,2,M42/,Motorway
948,Nov,24.9,32997.5,2,2,M42/,Motorway
948,Dec,22.75,27599.5,2,2,M42/,Motorway
9481,Jan,12.65,12354.5,2,2,7135,Other
9481,Feb,13.0,12339.5,2,2,7135,Other
9481,Mar,12.350000000000001,13192.0,2,2,7135,Other
9481,Apr,11.35,14728.0,2,2,7135,Other
9481,May,10.8,15491.5,2,2,7135,Other
9481,Jun,10.5,16419.0,2,2,7135,Other
9481,Jul,10.7,15944.5,2,2,7135,Other
9481,Aug,9.85,16365.5,2,2,7135,Other
9481,Sep,10.5,16025.0,2,2,7135,Other
9481,Oct,10.35,16234.5,2,2,7135,Other
9481,Nov,9.9,17561.0,1,1,7135,Other
9481,Dec,9.3,16367.0,1,1,7135,Other
9482,Jan,9.0,16197.0,2,2,7136,Other
9482,Feb,9.3,17379.5,2,2,7136,Other
9482,Mar,9.6,17594.0,1,1,7136,Other
9482,Apr,8.9,17752.0,1,1,7136,Other
9482,May,9.35,17135.5,2,2,7136,Other
9482,Jun,10.05,17857.5,2,2,7136,Other
9482,Jul,9.600000000000001,17304.5,2,2,7136,Other
9482,Aug,9.9,17626.0,2,2,7136,Other
9482,Sep,9.25,17345.5,2,2,7136,Other
9482,Oct,9.45,17398.5,2,2,7136,Other
9482,Nov,9.45,17654.0,2,2,7136,Other
9482,Dec,8.350000000000001,16406.5,2,2,7136,Other
9483,Jan,12.033333333333333,7967.0,3,3,7156,Other
9483,Feb,11.9,8733.666666666666,3,3,7156,Other
9483,Mar,11.466666666666667,9159.0,3,3,7156,Other
9483,Apr,10.299999999999999,9789.666666666666,3,3,7156,Other
9483,May,10.0,9871.333333333334,3,3,7156,Other
9483,Jun,9.799999999999999,10515.0,3,3,7156,Other
9483,Jul,9.633333333333333,10669.333333333334,3,3,7156,Other
9483,Aug,8.9,11085.666666666666,3,3,7156,Other
9483,Sep,10.166666666666666,10518.0,3,3,7156,Other
9483,Oct,10.533333333333333,10194.333333333334,3,3,7156,Other
9483,Nov,10.733333333333334,9611.666666666666,3,3,7156,Other
9483,Dec,10.0,8878.666666666666,3,3,7156,Other
9484,Jan,19.55,7515.0,2,2,7157,Other
9484,Feb,19.2,8180.5,2,2,7157,Other
9484,Mar,18.15,8596.0,2,2,7157,Other
9484,Apr,16.3,9652.5,2,2,7157,Other
9484,May,15.05,9843.5,2,2,7157,Other
9484,Jun,15.3,10317.0,2,2,7157,Other
9484,Jul,15.149999999999999,10766.5,2,2,7157,Other
9484,Aug,13.149999999999999,10836.0,2,2,7157,Other
9484,Sep,15.75,10241.5,2,2,7157,Other
9484,Oct,16.4,9993.5,2,2,7157,Other
9484,Nov,16.85,9517.5,2,2,7157,Other
9484,Dec,15.45,8867.0,2,2,7157,Other
9487,Jan,14.299999999999999,7678.333333333333,3,3,7160,Other
9487,Feb,14.033333333333333,8466.666666666666,3,3,7160,Other
9487,Mar,14.033333333333333,8739.666666666666,3,3,7160,Other
9487,Apr,10.8,10707.5,2,2,7160,Other
9487,May,11.2,10945.5,2,2,7160,Other
9487,Jun,11.35,11170.5,2,2,7160,Other
9487,Jul,11.333333333333334,11112.0,3,3,7160,Other
9487,Aug,10.799999999999999,11683.0,3,3,7160,Other
9487,Sep,11.5,11142.0,3,3,7160,Other
9487,Oct,11.533333333333333,10487.333333333334,3,3,7160,Other
9487,Nov,11.666666666666666,9683.666666666666,3,3,7160,Other
9487,Dec,10.700000000000001,9024.666666666666,3,3,7160,Other
9488,Jan,11.5,8559.0,2,2,7161,Other
9488,Feb,11.25,9669.0,2,2,7161,Other
9488,Mar,11.45,9732.5,2,2,7161,Other
9488,Apr,10.45,10602.0,2,2,7161,Other
9488,May,10.6,10944.0,2,2,7161,Other
9488,Jun,11.1,11019.0,2,2,7161,Other
9488,Jul,11.166666666666666,11183.666666666666,3,3,7161,Other
9488,Aug,10.533333333333333,11505.666666666666,3,3,7161,Other
9488,Sep,11.5,11018.666666666666,3,3,7161,Other
9488,Oct,11.299999999999999,10382.666666666666,3,3,7161,Other
9488,Nov,11.65,9519.5,2,2,7161,Other
9488,Dec,10.0,8883.5,2,2,7161,Other
9489,Jan,10.6,12342.0,2,2,7126,Other
9489,Feb,9.933333333333332,14397.333333333334,3,3,7126,Other
9489,Mar,9.7,12948.5,2,2,7126,Other
9489,Apr,8.700000000000001,15236.0,3,3,7126,Other
9489,May,8.700000000000001,15291.333333333334,3,3,7126,Other
9489,Jun,8.5,16999.0,3,3,7126,Other
9489,Jul,9.033333333333333,17156.666666666668,3,3,7126,Other
9489,Aug,8.799999999999999,16973.0,3,3,7126,Other
9489,Sep,8.5,17285.0,3,3,7126,Other
9489,Oct,8.966666666666667,17197.333333333332,3,3,7126,Other
9489,Nov,9.399999999999999,16707.5,2,2,7126,Other
9489,Dec,7.6,13983.0,2,2,7126,Other
9490,Jan,10.033333333333333,17928.333333333332,3,3,7132,Other
9490,Feb,10.1,19484.333333333332,3,3,7132,Other
9490,Mar,9.700000000000001,19732.333333333332,3,3,7132,Other
9490,Apr,9.299999999999999,19784.333333333332,3,3,7132,Other
9490,May,8.700000000000001,20538.333333333332,3,3,7132,Other
9490,Jun,8.866666666666667,22376.666666666668,3,3,7132,Other
9490,Jul,8.566666666666666,21651.0,3,3,7132,Other
9490,Aug,8.833333333333334,21127.666666666668,3,3,7132,Other
9490,Sep,8.866666666666667,22706.0,3,3,7132,Other
9490,Oct,8.933333333333334,22503.333333333332,3,3,7132,Other
9490,Nov,9.4,22505.333333333332,3,3,7132,Other
9490,Dec,8.366666666666667,19391.0,3,3,7132,Other
9491,Jan,9.299999999999999,20072.666666666668,3,3,7133,Other
9491,Feb,9.700000000000001,22238.333333333332,3,3,7133,Other
9491,Mar,9.233333333333334,23222.333333333332,3,3,7133,Other
9491,Apr,8.633333333333333,23136.666666666668,3,3,7133,Other
9491,May,8.166666666666666,23805.0,3,3,7133,Other
9491,Jun,8.766666666666667,25148.666666666668,3,3,7133,Other
9491,Jul,8.5,24577.666666666668,3,3,7133,Other
9491,Aug,8.366666666666667,23798.0,3,3,7133,Other
9491,Sep,8.366666666666667,25360.666666666668,3,3,7133,Other
9491,Oct,8.533333333333333,25969.666666666668,3,3,7133,Other
9491,Nov,8.866666666666667,26243.333333333332,3,3,7133,Other
9491,Dec,7.6000000000000005,21743.333333333332,3,3,7133,Other
9492,Jan,25.549999999999997,659.5,2,2,7094,Other
9492,Feb,9.850000000000001,704.0,2,2,7094,Other
9492,Mar,9.85,729.5,2,2,7094,Other
9492,Apr,9.85,708.5,2,2,7094,Other
9492,May,9.8,731.5,2,2,7094,Other
9492,Jun,10.666666666666666,746.6666666666666,3,3,7094,Other
9492,Jul,11.033333333333333,755.0,3,3,7094,Other
9492,Aug,10.966666666666667,716.0,3,3,7094,Other
9492,Sep,11.033333333333333,718.0,3,3,7094,Other
9492,Oct,10.966666666666667,726.3333333333334,3,3,7094,Other
9492,Nov,12.85,723.0,2,2,7094,Other
9492,Dec,9.8,648.5,2,2,7094,Other
9493,Jan,24.15,966.5,2,2,7094,Other
9493,Feb,4.9,1017.0,2,2,7094,Other
9493,Mar,4.3,1043.0,2,2,7094,Other
9493,Apr,4.9,1005.0,2,2,7094,Other
9493,May,4.699999999999999,1030.0,2,2,7094,Other
9493,Jun,5.533333333333334,1133.3333333333333,3,3,7094,Other
9493,Jul,5.2,1076.3333333333333,3,3,7094,Other
9493,Aug,5.533333333333334,1008.6666666666666,3,3,7094,Other
9493,Sep,5.533333333333334,1157.6666666666667,3,3,7094,Other
9493,Oct,5.2,1181.6666666666667,3,3,7094,Other
9493,Nov,5.1,1140.5,2,2,7094,Other
9493,Dec,5.5,1098.0,1,1,7094,Other
9494,Jan,31.1,13846.0,1,1,7094,Other
9494,Feb,13.9,14649.0,1,1,7094,Other
9494,Mar,13.5,15067.0,1,1,7094,Other
9494,Apr,12.6,16020.0,1,1,7094,Other
9494,May,12.4,16173.0,1,1,7094,Other
9494,Jun,13.4,16833.0,1,1,7094,Other
9494,Jul,12.9,16640.0,1,1,7094,Other
9494,Aug,12.8,17545.0,1,1,7094,Other
9494,Sep,11.75,17204.5,2,2,7094,Other
9494,Oct,11.6,16912.5,2,2,7094,Other
9494,Nov,12.8,15777.5,2,2,7094,Other
9494,Dec,10.55,14985.5,2,2,7094,Other
9495,Jan,4.95,941.0,2,2,7095,Other
9495,Feb,5.5,990.0,2,2,7095,Other
9495,Mar,6.3,1279.0,2,2,7095,Other
9495,Apr,4.95,1059.0,2,2,7095,Other
9495,May,4.699999999999999,1084.0,2,2,7095,Other
9495,Jun,4.65,1248.5,2,2,7095,Other
9495,Jul,4.699999999999999,1210.0,2,2,7095,Other
9495,Aug,4.8,1110.5,2,2,7095,Other
9495,Sep,5.0,1291.5,2,2,7095,Other
9495,Oct,4.85,1181.0,2,2,7095,Other
9495,Nov,4.699999999999999,1214.0,2,2,7095,Other
9495,Dec,4.25,1139.5,2,2,7095,Other
9496,Jan,12.600000000000001,576.0,2,2,7095,Other
9496,Feb,20.15,856.5,2,2,7095,Other
9496,Mar,18.0,781.0,2,2,7095,Other
9496,Apr,10.3,637.5,2,2,7095,Other
9496,May,12.15,682.5,2,2,7095,Other
9496,Jun,10.55,740.0,2,2,7095,Other
9496,Jul,10.3,767.0,2,2,7095,Other
9496,Aug,9.850000000000001,741.0,2,2,7095,Other
9496,Sep,10.350000000000001,759.5,2,2,7095,Other
9496,Oct,10.85,760.5,2,2,7095,Other
9496,Nov,11.2,782.0,2,2,7095,Other
9496,Dec,10.366666666666667,692.6666666666666,3,3,7095,Other
9497,Jan,14.65,11557.5,2,2,7095,Other
9497,Feb,14.8,12414.0,2,2,7095,Other
9497,Mar,15.75,12916.0,2,2,7095,Other
9497,Apr,10.2,17505.0,1,1,7095,Other
9497,May,10.4,17393.0,1,1,7095,Other
9497,Jun,10.1,17742.0,1,1,7095,Other
9497,Jul,10.6,18052.0,1,1,7095,Other
9497,Aug,9.35,18619.5,2,2,7095,Other
9497,Sep,10.649999999999999,17814.5,2,2,7095,Other
9497,Oct,10.75,17048.0,2,2,7095,Other
9497,Nov,12.333333333333334,16547.333333333332,3,3,7095,Other
9497,Dec,9.666666666666666,14786.666666666666,3,3,7095,Other
9498,Jan,5.166666666666667,2016.3333333333333,3,3,7096,Other
9498,Feb,5.5,2222.6666666666665,3,3,7096,Other
9498,Mar,5.3999999999999995,2301.3333333333335,3,3,7096,Other
9498,Apr,4.8999999999999995,2312.3333333333335,3,3,7096,Other
9498,May,5.166666666666667,2601.3333333333335,3,3,7096,Other
9498,Jun,4.9,2926.5,2,2,7096,Other
9498,Jul,5.550000000000001,2896.5,2,2,7096,Other
9498,Aug,4.6,2641.5,2,2,7096,Other
9498,Sep,4.699999999999999,2778.0,2,2,7096,Other
9498,Oct,4.8,2670.6666666666665,3,3,7096,Other
9498,Nov,4.933333333333334,2773.3333333333335,3,3,7096,Other
9498,Dec,4.1000000000000005,2609.0,3,3,7096,Other
9499,Jan,14.5,10108.666666666666,3,3,7096,Other
9499,Feb,14.633333333333333,11581.0,3,3,7096,Other
9499,Mar,13.700000000000001,11844.333333333334,3,3,7096,Other
9499,Apr,11.4,13313.0,3,3,7096,Other
9499,May,11.066666666666668,13712.0,3,3,7096,Other
9499,Jun,11.299999999999999,14453.333333333334,3,3,7096,Other
9499,Jul,11.266666666666666,14758.333333333334,3,3,7096,Other
9499,Aug,10.299999999999999,15681.0,3,3,7096,Other
9499,Sep,11.566666666666668,14779.333333333334,3,3,7096,Other
9499,Oct,11.0,15358.0,2,2,7096,Other
9499,Nov,11.600000000000001,14321.0,2,2,7096,Other
9499,Dec,10.3,13874.5,2,2,7096,Other
95,Jan,23.133333333333336,30227.666666666668,3,3,A1M/,A-road
95,Feb,22.866666666666664,32768.0,3,3,A1M/,A-road
95,Mar,22.566666666666666,34095.0,3,3,A1M/,A-road
95,Apr,20.099999999999998,36321.333333333336,3,3,A1M/,A-road
95,May,20.03333333333333,37351.666666666664,3,3,A1M/,A-road
95,Jun,19.8,39864.333333333336,3,3,A1M/,A-road
95,Jul,19.333333333333332,39698.333333333336,3,3,A1M/,A-road
95,Aug,18.2,40970.666666666664,3,3,A1M/,A-road
95,Sep,19.533333333333335,40308.666666666664,3,3,A1M/,A-road
95,Oct,19.7,39516.666666666664,3,3,A1M/,A-road
95,Nov,20.166666666666668,38004.0,3,3,A1M/,A-road
95,Dec,17.666666666666668,35736.0,3,3,A1M/,A-road
9500,Jan,5.35,1842.5,2,2,7097,Other
9500,Feb,5.45,1951.5,2,2,7097,Other
9500,Mar,5.35,2099.5,2,2,7097,Other
9500,Apr,5.1,2179.5,2,2,7097,Other
9500,May,6.5,1973.3333333333333,3,3,7097,Other
9500,Jun,5.25,2282.5,2,2,7097,Other
9500,Jul,5.8,2256.0,2,2,7097,Other
9500,Aug,5.0,2167.5,2,2,7097,Other
9500,Sep,5.4,2506.0,2,2,7097,Other
9500,Oct,5.8,2116.0,2,2,7097,Other
9500,Nov,5.433333333333334,2303.0,3,3,7097,Other
9500,Dec,4.366666666666666,2092.6666666666665,3,3,7097,Other
9501,Jan,12.2,10996.0,1,1,7097,Other
9501,Mar,12.4,12735.0,1,1,7097,Other
9501,Apr,10.9,13316.0,1,1,7097,Other
9501,May,11.4,11899.0,1,1,7097,Other
9501,Jun,11.8,12808.0,1,1,7097,Other
9501,Jul,11.1,14046.0,2,2,7097,Other
9501,Aug,10.45,15707.0,2,2,7097,Other
9501,Sep,11.05,15590.0,2,2,7097,Other
9501,Oct,11.2,14887.5,2,2,7097,Other
9501,Nov,12.2,13892.0,2,2,7097,Other
9501,Dec,11.2,12979.5,2,2,7097,Other
9502,Jan,4.3999999999999995,1116.6666666666667,3,3,7141,Other
9502,Feb,4.1000000000000005,1205.0,3,3,7141,Other
9502,Mar,4.133333333333333,1329.6666666666667,3,3,7141,Other
9502,Apr,3.9666666666666663,1433.0,3,3,7141,Other
9502,May,4.0,1339.0,3,3,7141,Other
9502,Jun,4.066666666666666,1382.3333333333333,3,3,7141,Other
9502,Jul,4.0,1342.6666666666667,3,3,7141,Other
9502,Aug,3.733333333333333,1255.3333333333333,3,3,7141,Other
9502,Sep,3.966666666666667,1353.6666666666667,3,3,7141,Other
9502,Oct,3.4666666666666663,1347.6666666666667,3,3,7141,Other
9502,Nov,4.166666666666667,1520.6666666666667,3,3,7141,Other
9502,Dec,4.166666666666667,1354.0,3,3,7141,Other
9503,Jan,11.1,19169.0,3,3,7141,Other
9503,Feb,10.966666666666667,20315.0,3,3,7141,Other
9503,Mar,10.799999999999999,21262.0,3,3,7141,Other
9503,Apr,10.266666666666667,22067.0,3,3,7141,Other
9503,May,10.200000000000001,22533.333333333332,3,3,7141,Other
9503,Jun,10.333333333333334,23339.333333333332,3,3,7141,Other
9503,Jul,10.233333333333333,23179.0,3,3,7141,Other
9503,Aug,10.233333333333333,22798.0,3,3,7141,Other
9503,Sep,10.266666666666666,23256.0,3,3,7141,Other
9503,Oct,9.866666666666667,23281.333333333332,3,3,7141,Other
9503,Nov,10.233333333333334,23985.0,3,3,7141,Other
9503,Dec,9.9,21737.0,3,3,7141,Other
9504,Jan,1.35,1206.5,2,2,7142,Other
9504,Feb,1.45,1472.5,2,2,7142,Other
9504,Mar,1.25,1571.5,2,2,7142,Other
9504,Apr,1.4,1601.0,2,2,7142,Other
9504,May,1.4,1751.0,2,2,7142,Other
9504,Jun,1.3,1844.0,1,1,7142,Other
9504,Jul,1.4,1900.0,1,1,7142,Other
9504,Aug,1.2,1770.0,1,1,7142,Other
9504,Sep,1.1,1963.0,1,1,7142,Other
9504,Oct,1.1,1877.0,1,1,7142,Other
9504,Nov,0.9,1837.0,1,1,7142,Other
9504,Dec,0.8,1607.0,1,1,7142,Other
9505,Jan,12.15,18074.5,2,2,7142,Other
9505,Feb,11.9,19031.5,2,2,7142,Other
9505,Mar,11.6,20220.5,2,2,7142,Other
9505,Apr,10.85,21442.5,2,2,7142,Other
9505,May,10.899999999999999,21587.5,2,2,7142,Other
9505,Jun,9.8,22489.0,1,1,7142,Other
9505,Jul,10.3,23044.0,1,1,7142,Other
9505,Aug,10.4,22681.0,1,1,7142,Other
9505,Sep,10.5,23154.0,1,1,7142,Other
9505,Oct,11.6,23919.0,1,1,7142,Other
9505,Nov,10.9,23654.0,1,1,7142,Other
9505,Dec,9.6,21128.0,1,1,7142,Other
9506,Jan,9.799999999999999,686.0,3,3,7143,Other
9506,Feb,10.366666666666667,715.3333333333334,3,3,7143,Other
9506,Mar,10.133333333333333,760.6666666666666,3,3,7143,Other
9506,Apr,10.066666666666666,810.3333333333334,3,3,7143,Other
9506,May,9.166666666666666,877.0,3,3,7143,Other
9506,Jun,9.4,881.0,3,3,7143,Other
9506,Jul,9.4,835.3333333333334,3,3,7143,Other
9506,Aug,10.333333333333334,851.3333333333334,3,3,7143,Other
9506,Sep,11.066666666666668,874.0,3,3,7143,Other
9506,Oct,9.5,863.0,3,3,7143,Other
9506,Nov,9.700000000000001,874.3333333333334,3,3,7143,Other
9506,Dec,7.633333333333333,759.6666666666666,3,3,7143,Other
9507,Jan,10.466666666666667,19696.666666666668,3,3,7143,Other
9507,Feb,10.299999999999999,20935.666666666668,3,3,7143,Other
9507,Mar,10.066666666666666,21987.0,3,3,7143,Other
9507,Apr,9.566666666666668,22785.666666666668,3,3,7143,Other
9507,May,9.5,23141.0,3,3,7143,Other
9507,Jun,9.666666666666666,24119.333333333332,3,3,7143,Other
9507,Jul,9.633333333333333,23963.666666666668,3,3,7143,Other
9507,Aug,9.433333333333332,23307.666666666668,3,3,7143,Other
9507,Sep,9.533333333333333,24223.333333333332,3,3,7143,Other
9507,Oct,9.533333333333333,23930.666666666668,3,3,7143,Other
9507,Nov,9.566666666666668,24624.666666666668,3,3,7143,Other
9507,Dec,8.866666666666667,21985.666666666668,3,3,7143,Other
9508,Jan,10.4,2349.0,2,2,7144,Other
9508,Feb,10.3,2521.5,2,2,7144,Other
9508,Mar,9.95,2687.5,2,2,7144,Other
9508,Apr,9.3,2858.0,2,2,7144,Other
9508,May,8.85,2967.0,2,2,7144,Other
9508,Jun,8.9,3087.0,2,2,7144,Other
9508,Jul,9.05,3003.5,2,2,7144,Other
9508,Aug,8.65,2867.0,2,2,7144,Other
9508,Sep,9.3,3102.5,2,2,7144,Other
9508,Oct,8.899999999999999,3101.5,2,2,7144,Other
9508,Nov,9.15,3075.0,2,2,7144,Other
9508,Dec,7.699999999999999,2781.0,2,2,7144,Other
9509,Jan,11.649999999999999,18609.5,2,2,7144,Other
9509,Feb,11.149999999999999,19613.5,2,2,7144,Other
9509,Mar,11.0,20977.5,2,2,7144,Other
9509,Apr,10.3,22162.0,2,2,7144,Other
9509,May,10.3,22826.5,2,2,7144,Other
9509,Jun,10.0,23361.0,2,2,7144,Other
9509,Jul,10.25,23496.0,2,2,7144,Other
9509,Aug,9.8,22729.0,2,2,7144,Other
9509,Sep,10.3,23957.5,2,2,7144,Other
9509,Oct,10.65,23877.5,2,2,7144,Other
9509,Nov,10.3,24316.0,2,2,7144,Other
9509,Dec,9.65,22742.0,2,2,7144,Other
951,Jan,14.166666666666666,11739.666666666666,3,3,M61/,Motorway
951,Feb,14.6,12774.666666666666,3,3,M61/,Motorway
951,Mar,14.266666666666666,13009.0,3,3,M61/,Motorway
951,Apr,13.233333333333334,12880.0,3,3,M61/,Motorway
951,May,12.933333333333332,13214.333333333334,3,3,M61/,Motorway
951,Jun,13.4,13680.333333333334,3,3,M61/,Motorway
951,Jul,13.333333333333334,13862.666666666666,3,3,M61/,Motorway
951,Aug,13.033333333333333,14081.0,3,3,M61/,Motorway
951,Sep,12.833333333333334,13944.333333333334,3,3,M61/,Motorway
951,Oct,12.966666666666667,14237.0,3,3,M61/,Motorway
951,Nov,12.933333333333332,14019.0,3,3,M61/,Motorway
951,Dec,11.633333333333333,12400.333333333334,3,3,M61/,Motorway
9510,Jan,5.633333333333333,4889.666666666667,3,3,7152,Other
9510,Feb,5.133333333333334,5116.333333333333,3,3,7152,Other
9510,Mar,5.466666666666666,5357.333333333333,3,3,7152,Other
9510,Apr,4.8,5372.666666666667,3,3,7152,Other
9510,May,4.833333333333333,5572.666666666667,3,3,7152,Other
9510,Jun,5.333333333333333,5852.333333333333,3,3,7152,Other
9510,Jul,5.3,5722.333333333333,3,3,7152,Other
9510,Aug,5.266666666666667,5433.333333333333,3,3,7152,Other
9510,Sep,5.633333333333333,5969.333333333333,3,3,7152,Other
9510,Oct,5.233333333333333,6133.333333333333,3,3,7152,Other
9510,Nov,5.166666666666667,6150.666666666667,3,3,7152,Other
9510,Dec,4.6000000000000005,5749.0,3,3,7152,Other
9511,Jan,14.866666666666665,20615.333333333332,3,3,7152,Other
9511,Feb,14.933333333333332,21858.333333333332,3,3,7152,Other
9511,Mar,14.633333333333335,23028.0,3,3,7152,Other
9511,Apr,13.533333333333333,23007.333333333332,3,3,7152,Other
9511,May,13.466666666666667,24092.666666666668,3,3,7152,Other
9511,Jun,13.533333333333333,25149.666666666668,3,3,7152,Other
9511,Jul,13.299999999999999,24986.0,3,3,7152,Other
9511,Aug,13.133333333333333,23704.666666666668,3,3,7152,Other
9511,Sep,13.333333333333334,25038.0,3,3,7152,Other
9511,Oct,13.799999999999999,25115.0,3,3,7152,Other
9511,Nov,14.200000000000001,25353.333333333332,3,3,7152,Other
9511,Dec,12.633333333333333,22765.666666666668,3,3,7152,Other
9512,Jan,2.6999999999999997,3396.3333333333335,3,3,7153,Other
9512,Feb,2.6666666666666665,3639.3333333333335,3,3,7153,Other
9512,Mar,2.533333333333333,3841.0,3,3,7153,Other
9512,Apr,2.4,3959.6666666666665,3,3,7153,Other
9512,May,2.433333333333333,4119.333333333333,3,3,7153,Other
9512,Jun,2.4333333333333336,4173.333333333333,3,3,7153,Other
9512,Jul,2.45,4034.0,2,2,7153,Other
9512,Aug,2.6,3778.0,2,2,7153,Other
9512,Sep,2.35,4157.5,2,2,7153,Other
9512,Oct,2.3,4169.0,2,2,7153,Other
9512,Nov,3.0999999999999996,4318.0,2,2,7153,Other
9512,Dec,2.2,3838.0,2,2,7153,Other
9513,Jan,13.933333333333332,22856.333333333332,3,3,7153,Other
9513,Feb,13.933333333333332,24425.333333333332,3,3,7153,Other
9513,Mar,14.25,25111.5,2,2,7153,Other
9513,Apr,13.4,26521.0,2,2,7153,Other
9513,May,12.95,26768.5,2,2,7153,Other
9513,Jun,13.1,27963.0,2,2,7153,Other
9513,Jul,13.1,27861.0,2,2,7153,Other
9513,Aug,12.6,26908.0,2,2,7153,Other
9513,Sep,12.899999999999999,27997.0,2,2,7153,Other
9513,Oct,12.95,27601.0,2,2,7153,Other
9513,Nov,13.2,27778.0,2,2,7153,Other
9513,Dec,12.3,25677.5,2,2,7153,Other
9514,Jan,7.400000000000001,2885.0,3,3,7154,Other
9514,Feb,7.266666666666667,3035.0,3,3,7154,Other
9514,Mar,6.833333333333333,3165.0,3,3,7154,Other
9514,Apr,6.333333333333333,3258.3333333333335,3,3,7154,Other
9514,May,6.366666666666667,3291.6666666666665,3,3,7154,Other
9514,Jun,6.65,3492.5,2,2,7154,Other
9514,Jul,6.65,3415.0,2,2,7154,Other
9514,Aug,6.5,3279.5,2,2,7154,Other
9514,Sep,6.300000000000001,3448.0,2,2,7154,Other
9514,Oct,6.35,3391.0,2,2,7154,Other
9514,Nov,6.4,3465.5,2,2,7154,Other
9514,Dec,6.4,3182.0,2,2,7154,Other
9515,Jan,16.333333333333332,20049.666666666668,3,3,7154,Other
9515,Feb,16.233333333333334,21440.333333333332,3,3,7154,Other
9515,Mar,16.133333333333336,22524.0,3,3,7154,Other
9515,Apr,14.966666666666669,22836.333333333332,3,3,7154,Other
9515,May,14.933333333333332,22944.0,3,3,7154,Other
9515,Jun,14.850000000000001,24066.0,2,2,7154,Other
9515,Jul,15.149999999999999,24279.5,2,2,7154,Other
9515,Aug,14.25,22990.0,2,2,7154,Other
9515,Sep,14.75,24233.0,2,2,7154,Other
9515,Oct,15.65,24674.0,2,2,7154,Other
9515,Nov,15.7,24742.5,2,2,7154,Other
9515,Dec,14.1,22207.5,2,2,7154,Other
9516,Jan,11.133333333333333,20080.333333333332,3,3,7155,Other
9516,Feb,10.933333333333332,21252.333333333332,3,3,7155,Other
9516,Mar,10.6,22181.0,3,3,7155,Other
9516,Apr,10.166666666666666,22918.0,3,3,7155,Other
9516,May,10.433333333333332,23526.0,3,3,7155,Other
9516,Jun,10.333333333333334,24193.333333333332,3,3,7155,Other
9516,Jul,10.266666666666667,24106.333333333332,3,3,7155,Other
9516,Aug,10.299999999999999,23623.0,3,3,7155,Other
9516,Sep,10.366666666666667,24293.666666666668,3,3,7155,Other
9516,Oct,10.666666666666666,24516.0,3,3,7155,Other
9516,Nov,10.4,24890.0,3,3,7155,Other
9516,Dec,9.333333333333334,22336.333333333332,3,3,7155,Other
952,Jan,21.5375,51979.375,8,8,M62/,Motorway
952,Feb,21.3875,55927.0,8,8,M62/,Motorway
952,Mar,21.725,55186.375,8,8,M62/,Motorway
952,Apr,21.514285714285712,52083.0,7,7,M62/,Motorway
952,May,21.285714285714285,55022.857142857145,7,7,M62/,Motorway
952,Jun,20.8,57127.0,7,7,M62/,Motorway
952,Jul,20.771428571428572,60311.142857142855,7,7,M62/,Motorway
952,Aug,19.014285714285712,60764.0,7,7,M62/,Motorway
952,Sep,20.5875,59046.0,8,8,M62/,Motorway
952,Oct,20.35,59405.5,8,8,M62/,Motorway
952,Nov,21.75,57307.5,8,8,M62/,Motorway
952,Dec,18.8625,52761.875,8,8,M62/,Motorway
9523,Jan,19.4,7540.0,2,2,7513,Other
9523,Feb,18.6,8222.5,2,2,7513,Other
9523,Mar,17.35,8801.5,2,2,7513,Other
9523,Apr,16.15,9209.0,2,2,7513,Other
9523,May,15.350000000000001,9596.0,2,2,7513,Other
9523,Jun,16.15,9760.5,2,2,7513,Other
9523,Jul,15.950000000000001,9612.5,2,2,7513,Other
9523,Aug,15.4,9199.5,2,2,7513,Other
9523,Sep,16.15,9878.5,2,2,7513,Other
9523,Oct,16.7,9646.0,2,2,7513,Other
9523,Nov,16.55,9568.0,2,2,7513,Other
9523,Dec,15.7,8522.0,2,2,7513,Other
9524,Jan,18.133333333333336,7422.333333333333,3,3,7513,Other
9524,Feb,18.099999999999998,8391.333333333334,3,3,7513,Other
9524,Mar,17.666666666666668,8438.666666666666,3,3,7513,Other
9524,Apr,16.266666666666666,8598.666666666666,3,3,7513,Other
9524,May,16.3,9058.0,3,3,7513,Other
9524,Jun,16.766666666666666,9357.666666666666,3,3,7513,Other
9524,Jul,16.866666666666664,9247.666666666666,3,3,7513,Other
9524,Aug,16.2,8944.666666666666,3,3,7513,Other
9524,Sep,16.53333333333333,9208.666666666666,3,3,7513,Other
9524,Oct,16.833333333333332,8878.0,3,3,7513,Other
9524,Nov,16.933333333333334,9061.333333333334,3,3,7513,Other
9524,Dec,15.200000000000001,7795.666666666667,3,3,7513,Other
9525,Jan,15.766666666666666,12171.333333333334,3,3,7514,Other
